ID_Tempo;Cod_Tempo;Data;Numero_Dia_Semana;Numero_Mes;Numero_Ano;Nome_Mes;Numero_Trimestre;Nome_Trimestre;Numero_Semestre;Nome_Semestre
283;20131010;2013-10-09;5;10;2013;Outubro;4;Quarto Trimestre;2;Segundo Semestre
284;20131011;2013-10-10;6;10;2013;Outubro;4;Quarto Trimestre;2;Segundo Semestre
285;20131012;2013-10-11;7;10;2013;Outubro;4;Quarto Trimestre;2;Segundo Semestre
286;20131013;2013-10-12;1;10;2013;Outubro;4;Quarto Trimestre;2;Segundo Semestre
287;20131014;2013-10-13;2;10;2013;Outubro;4;Quarto Trimestre;2;Segundo Semestre
288;20131015;2013-10-14;3;10;2013;Outubro;4;Quarto Trimestre;2;Segundo Semestre
289;20131016;2013-10-15;4;10;2013;Outubro;4;Quarto Trimestre;2;Segundo Semestre
290;20131017;2013-10-16;5;10;2013;Outubro;4;Quarto Trimestre;2;Segundo Semestre
291;20131018;2013-10-17;6;10;2013;Outubro;4;Quarto Trimestre;2;Segundo Semestre
292;20131019;2013-10-18;7;10;2013;Outubro;4;Quarto Trimestre;2;Segundo Semestre
293;20131020;2013-10-19;1;10;2013;Outubro;4;Quarto Trimestre;2;Segundo Semestre
294;20131021;2013-10-20;2;10;2013;Outubro;4;Quarto Trimestre;2;Segundo Semestre
295;20131022;2013-10-21;3;10;2013;Outubro;4;Quarto Trimestre;2;Segundo Semestre
296;20131023;2013-10-22;4;10;2013;Outubro;4;Quarto Trimestre;2;Segundo Semestre
297;20131024;2013-10-23;5;10;2013;Outubro;4;Quarto Trimestre;2;Segundo Semestre
298;20131025;2013-10-24;6;10;2013;Outubro;4;Quarto Trimestre;2;Segundo Semestre
299;20131026;2013-10-25;7;10;2013;Outubro;4;Quarto Trimestre;2;Segundo Semestre
300;20131027;2013-10-26;1;10;2013;Outubro;4;Quarto Trimestre;2;Segundo Semestre
301;20131028;2013-10-27;2;10;2013;Outubro;4;Quarto Trimestre;2;Segundo Semestre
302;20131029;2013-10-28;3;10;2013;Outubro;4;Quarto Trimestre;2;Segundo Semestre
303;20131030;2013-10-29;4;10;2013;Outubro;4;Quarto Trimestre;2;Segundo Semestre
304;20131031;2013-10-30;5;10;2013;Outubro;4;Quarto Trimestre;2;Segundo Semestre
305;20131101;2013-10-31;6;11;2013;Novembro;4;Quarto Trimestre;2;Segundo Semestre
306;20131102;2013-11-01;7;11;2013;Novembro;4;Quarto Trimestre;2;Segundo Semestre
307;20131103;2013-11-02;1;11;2013;Novembro;4;Quarto Trimestre;2;Segundo Semestre
308;20131104;2013-11-03;2;11;2013;Novembro;4;Quarto Trimestre;2;Segundo Semestre
309;20131105;2013-11-04;3;11;2013;Novembro;4;Quarto Trimestre;2;Segundo Semestre
310;20131106;2013-11-05;4;11;2013;Novembro;4;Quarto Trimestre;2;Segundo Semestre
311;20131107;2013-11-06;5;11;2013;Novembro;4;Quarto Trimestre;2;Segundo Semestre
312;20131108;2013-11-07;6;11;2013;Novembro;4;Quarto Trimestre;2;Segundo Semestre
313;20131109;2013-11-08;7;11;2013;Novembro;4;Quarto Trimestre;2;Segundo Semestre
314;20131110;2013-11-09;1;11;2013;Novembro;4;Quarto Trimestre;2;Segundo Semestre
315;20131111;2013-11-10;2;11;2013;Novembro;4;Quarto Trimestre;2;Segundo Semestre
316;20131112;2013-11-11;3;11;2013;Novembro;4;Quarto Trimestre;2;Segundo Semestre
317;20131113;2013-11-12;4;11;2013;Novembro;4;Quarto Trimestre;2;Segundo Semestre
318;20131114;2013-11-13;5;11;2013;Novembro;4;Quarto Trimestre;2;Segundo Semestre
319;20131115;2013-11-14;6;11;2013;Novembro;4;Quarto Trimestre;2;Segundo Semestre
320;20131116;2013-11-15;7;11;2013;Novembro;4;Quarto Trimestre;2;Segundo Semestre
321;20131117;2013-11-16;1;11;2013;Novembro;4;Quarto Trimestre;2;Segundo Semestre
322;20131118;2013-11-17;2;11;2013;Novembro;4;Quarto Trimestre;2;Segundo Semestre
323;20131119;2013-11-18;3;11;2013;Novembro;4;Quarto Trimestre;2;Segundo Semestre
324;20131120;2013-11-19;4;11;2013;Novembro;4;Quarto Trimestre;2;Segundo Semestre
325;20131121;2013-11-20;5;11;2013;Novembro;4;Quarto Trimestre;2;Segundo Semestre
326;20131122;2013-11-21;6;11;2013;Novembro;4;Quarto Trimestre;2;Segundo Semestre
327;20131123;2013-11-22;7;11;2013;Novembro;4;Quarto Trimestre;2;Segundo Semestre
328;20131124;2013-11-23;1;11;2013;Novembro;4;Quarto Trimestre;2;Segundo Semestre
329;20131125;2013-11-24;2;11;2013;Novembro;4;Quarto Trimestre;2;Segundo Semestre
330;20131126;2013-11-25;3;11;2013;Novembro;4;Quarto Trimestre;2;Segundo Semestre
331;20131127;2013-11-26;4;11;2013;Novembro;4;Quarto Trimestre;2;Segundo Semestre
332;20131128;2013-11-27;5;11;2013;Novembro;4;Quarto Trimestre;2;Segundo Semestre
333;20131129;2013-11-28;6;11;2013;Novembro;4;Quarto Trimestre;2;Segundo Semestre
334;20131130;2013-11-29;7;11;2013;Novembro;4;Quarto Trimestre;2;Segundo Semestre
335;20131201;2013-11-30;1;12;2013;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
336;20131202;2013-12-01;2;12;2013;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
337;20131203;2013-12-02;3;12;2013;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
338;20131204;2013-12-03;4;12;2013;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
339;20131205;2013-12-04;5;12;2013;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
340;20131206;2013-12-05;6;12;2013;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
341;20131207;2013-12-06;7;12;2013;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
342;20131208;2013-12-07;1;12;2013;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
343;20131209;2013-12-08;2;12;2013;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
344;20131210;2013-12-09;3;12;2013;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
345;20131211;2013-12-10;4;12;2013;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
346;20131212;2013-12-11;5;12;2013;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
347;20131213;2013-12-12;6;12;2013;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
348;20131214;2013-12-13;7;12;2013;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
349;20131215;2013-12-14;1;12;2013;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
350;20131216;2013-12-15;2;12;2013;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
351;20131217;2013-12-16;3;12;2013;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
352;20131218;2013-12-17;4;12;2013;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
353;20131219;2013-12-18;5;12;2013;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
354;20131220;2013-12-19;6;12;2013;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
355;20131221;2013-12-20;7;12;2013;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
356;20131222;2013-12-21;1;12;2013;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
357;20131223;2013-12-22;2;12;2013;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
358;20131224;2013-12-23;3;12;2013;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
359;20131225;2013-12-24;4;12;2013;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
360;20131226;2013-12-25;5;12;2013;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
361;20131227;2013-12-26;6;12;2013;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
362;20131228;2013-12-27;7;12;2013;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
363;20131229;2013-12-28;1;12;2013;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
364;20131230;2013-12-29;2;12;2013;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
365;20131231;2013-12-30;3;12;2013;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
366;20140101;2013-12-31;4;1;2014;Janeiro;1;Primeiro Trimestre;1;Primeiro Semestre
367;20140102;2014-01-01;5;1;2014;Janeiro;1;Primeiro Trimestre;1;Primeiro Semestre
368;20140103;2014-01-02;6;1;2014;Janeiro;1;Primeiro Trimestre;1;Primeiro Semestre
369;20140104;2014-01-03;7;1;2014;Janeiro;1;Primeiro Trimestre;1;Primeiro Semestre
370;20140105;2014-01-04;1;1;2014;Janeiro;1;Primeiro Trimestre;1;Primeiro Semestre
371;20140106;2014-01-05;2;1;2014;Janeiro;1;Primeiro Trimestre;1;Primeiro Semestre
372;20140107;2014-01-06;3;1;2014;Janeiro;1;Primeiro Trimestre;1;Primeiro Semestre
373;20140108;2014-01-07;4;1;2014;Janeiro;1;Primeiro Trimestre;1;Primeiro Semestre
374;20140109;2014-01-08;5;1;2014;Janeiro;1;Primeiro Trimestre;1;Primeiro Semestre
375;20140110;2014-01-09;6;1;2014;Janeiro;1;Primeiro Trimestre;1;Primeiro Semestre
376;20140111;2014-01-10;7;1;2014;Janeiro;1;Primeiro Trimestre;1;Primeiro Semestre
377;20140112;2014-01-11;1;1;2014;Janeiro;1;Primeiro Trimestre;1;Primeiro Semestre
378;20140113;2014-01-12;2;1;2014;Janeiro;1;Primeiro Trimestre;1;Primeiro Semestre
379;20140114;2014-01-13;3;1;2014;Janeiro;1;Primeiro Trimestre;1;Primeiro Semestre
380;20140115;2014-01-14;4;1;2014;Janeiro;1;Primeiro Trimestre;1;Primeiro Semestre
381;20140116;2014-01-15;5;1;2014;Janeiro;1;Primeiro Trimestre;1;Primeiro Semestre
382;20140117;2014-01-16;6;1;2014;Janeiro;1;Primeiro Trimestre;1;Primeiro Semestre
383;20140118;2014-01-17;7;1;2014;Janeiro;1;Primeiro Trimestre;1;Primeiro Semestre
384;20140119;2014-01-18;1;1;2014;Janeiro;1;Primeiro Trimestre;1;Primeiro Semestre
385;20140120;2014-01-19;2;1;2014;Janeiro;1;Primeiro Trimestre;1;Primeiro Semestre
386;20140121;2014-01-20;3;1;2014;Janeiro;1;Primeiro Trimestre;1;Primeiro Semestre
387;20140122;2014-01-21;4;1;2014;Janeiro;1;Primeiro Trimestre;1;Primeiro Semestre
388;20140123;2014-01-22;5;1;2014;Janeiro;1;Primeiro Trimestre;1;Primeiro Semestre
389;20140124;2014-01-23;6;1;2014;Janeiro;1;Primeiro Trimestre;1;Primeiro Semestre
390;20140125;2014-01-24;7;1;2014;Janeiro;1;Primeiro Trimestre;1;Primeiro Semestre
391;20140126;2014-01-25;1;1;2014;Janeiro;1;Primeiro Trimestre;1;Primeiro Semestre
392;20140127;2014-01-26;2;1;2014;Janeiro;1;Primeiro Trimestre;1;Primeiro Semestre
393;20140128;2014-01-27;3;1;2014;Janeiro;1;Primeiro Trimestre;1;Primeiro Semestre
394;20140129;2014-01-28;4;1;2014;Janeiro;1;Primeiro Trimestre;1;Primeiro Semestre
395;20140130;2014-01-29;5;1;2014;Janeiro;1;Primeiro Trimestre;1;Primeiro Semestre
396;20140131;2014-01-30;6;1;2014;Janeiro;1;Primeiro Trimestre;1;Primeiro Semestre
397;20140201;2014-01-31;7;2;2014;Fevereiro;1;Primeiro Trimestre;1;Primeiro Semestre
398;20140202;2014-02-01;1;2;2014;Fevereiro;1;Primeiro Trimestre;1;Primeiro Semestre
399;20140203;2014-02-02;2;2;2014;Fevereiro;1;Primeiro Trimestre;1;Primeiro Semestre
400;20140204;2014-02-03;3;2;2014;Fevereiro;1;Primeiro Trimestre;1;Primeiro Semestre
401;20140205;2014-02-04;4;2;2014;Fevereiro;1;Primeiro Trimestre;1;Primeiro Semestre
402;20140206;2014-02-05;5;2;2014;Fevereiro;1;Primeiro Trimestre;1;Primeiro Semestre
403;20140207;2014-02-06;6;2;2014;Fevereiro;1;Primeiro Trimestre;1;Primeiro Semestre
404;20140208;2014-02-07;7;2;2014;Fevereiro;1;Primeiro Trimestre;1;Primeiro Semestre
405;20140209;2014-02-08;1;2;2014;Fevereiro;1;Primeiro Trimestre;1;Primeiro Semestre
406;20140210;2014-02-09;2;2;2014;Fevereiro;1;Primeiro Trimestre;1;Primeiro Semestre
407;20140211;2014-02-10;3;2;2014;Fevereiro;1;Primeiro Trimestre;1;Primeiro Semestre
408;20140212;2014-02-11;4;2;2014;Fevereiro;1;Primeiro Trimestre;1;Primeiro Semestre
409;20140213;2014-02-12;5;2;2014;Fevereiro;1;Primeiro Trimestre;1;Primeiro Semestre
410;20140214;2014-02-13;6;2;2014;Fevereiro;1;Primeiro Trimestre;1;Primeiro Semestre
411;20140215;2014-02-14;7;2;2014;Fevereiro;1;Primeiro Trimestre;1;Primeiro Semestre
412;20140216;2014-02-15;1;2;2014;Fevereiro;1;Primeiro Trimestre;1;Primeiro Semestre
413;20140217;2014-02-16;2;2;2014;Fevereiro;1;Primeiro Trimestre;1;Primeiro Semestre
414;20140218;2014-02-17;3;2;2014;Fevereiro;1;Primeiro Trimestre;1;Primeiro Semestre
415;20140219;2014-02-18;4;2;2014;Fevereiro;1;Primeiro Trimestre;1;Primeiro Semestre
416;20140220;2014-02-19;5;2;2014;Fevereiro;1;Primeiro Trimestre;1;Primeiro Semestre
417;20140221;2014-02-20;6;2;2014;Fevereiro;1;Primeiro Trimestre;1;Primeiro Semestre
418;20140222;2014-02-21;7;2;2014;Fevereiro;1;Primeiro Trimestre;1;Primeiro Semestre
419;20140223;2014-02-22;1;2;2014;Fevereiro;1;Primeiro Trimestre;1;Primeiro Semestre
420;20140224;2014-02-23;2;2;2014;Fevereiro;1;Primeiro Trimestre;1;Primeiro Semestre
421;20140225;2014-02-24;3;2;2014;Fevereiro;1;Primeiro Trimestre;1;Primeiro Semestre
422;20140226;2014-02-25;4;2;2014;Fevereiro;1;Primeiro Trimestre;1;Primeiro Semestre
423;20140227;2014-02-26;5;2;2014;Fevereiro;1;Primeiro Trimestre;1;Primeiro Semestre
424;20140228;2014-02-27;6;2;2014;Fevereiro;1;Primeiro Trimestre;1;Primeiro Semestre
425;20140301;2014-02-28;7;3;2014;Março;1;Primeiro Trimestre;1;Primeiro Semestre
426;20140302;2014-03-01;1;3;2014;Março;1;Primeiro Trimestre;1;Primeiro Semestre
427;20140303;2014-03-02;2;3;2014;Março;1;Primeiro Trimestre;1;Primeiro Semestre
428;20140304;2014-03-03;3;3;2014;Março;1;Primeiro Trimestre;1;Primeiro Semestre
429;20140305;2014-03-04;4;3;2014;Março;1;Primeiro Trimestre;1;Primeiro Semestre
430;20140306;2014-03-05;5;3;2014;Março;1;Primeiro Trimestre;1;Primeiro Semestre
431;20140307;2014-03-06;6;3;2014;Março;1;Primeiro Trimestre;1;Primeiro Semestre
432;20140308;2014-03-07;7;3;2014;Março;1;Primeiro Trimestre;1;Primeiro Semestre
433;20140309;2014-03-08;1;3;2014;Março;1;Primeiro Trimestre;1;Primeiro Semestre
434;20140310;2014-03-09;2;3;2014;Março;1;Primeiro Trimestre;1;Primeiro Semestre
435;20140311;2014-03-10;3;3;2014;Março;1;Primeiro Trimestre;1;Primeiro Semestre
436;20140312;2014-03-11;4;3;2014;Março;1;Primeiro Trimestre;1;Primeiro Semestre
437;20140313;2014-03-12;5;3;2014;Março;1;Primeiro Trimestre;1;Primeiro Semestre
438;20140314;2014-03-13;6;3;2014;Março;1;Primeiro Trimestre;1;Primeiro Semestre
439;20140315;2014-03-14;7;3;2014;Março;1;Primeiro Trimestre;1;Primeiro Semestre
440;20140316;2014-03-15;1;3;2014;Março;1;Primeiro Trimestre;1;Primeiro Semestre
441;20140317;2014-03-16;2;3;2014;Março;1;Primeiro Trimestre;1;Primeiro Semestre
442;20140318;2014-03-17;3;3;2014;Março;1;Primeiro Trimestre;1;Primeiro Semestre
443;20140319;2014-03-18;4;3;2014;Março;1;Primeiro Trimestre;1;Primeiro Semestre
444;20140320;2014-03-19;5;3;2014;Março;1;Primeiro Trimestre;1;Primeiro Semestre
445;20140321;2014-03-20;6;3;2014;Março;1;Primeiro Trimestre;1;Primeiro Semestre
446;20140322;2014-03-21;7;3;2014;Março;1;Primeiro Trimestre;1;Primeiro Semestre
447;20140323;2014-03-22;1;3;2014;Março;1;Primeiro Trimestre;1;Primeiro Semestre
448;20140324;2014-03-23;2;3;2014;Março;1;Primeiro Trimestre;1;Primeiro Semestre
449;20140325;2014-03-24;3;3;2014;Março;1;Primeiro Trimestre;1;Primeiro Semestre
450;20140326;2014-03-25;4;3;2014;Março;1;Primeiro Trimestre;1;Primeiro Semestre
451;20140327;2014-03-26;5;3;2014;Março;1;Primeiro Trimestre;1;Primeiro Semestre
452;20140328;2014-03-27;6;3;2014;Março;1;Primeiro Trimestre;1;Primeiro Semestre
453;20140329;2014-03-28;7;3;2014;Março;1;Primeiro Trimestre;1;Primeiro Semestre
454;20140330;2014-03-29;1;3;2014;Março;1;Primeiro Trimestre;1;Primeiro Semestre
455;20140331;2014-03-30;2;3;2014;Março;1;Primeiro Trimestre;1;Primeiro Semestre
456;20140401;2014-03-31;3;4;2014;Abril;2;Segundo Trimestre;1;Primeiro Semestre
457;20140402;2014-04-01;4;4;2014;Abril;2;Segundo Trimestre;1;Primeiro Semestre
458;20140403;2014-04-02;5;4;2014;Abril;2;Segundo Trimestre;1;Primeiro Semestre
459;20140404;2014-04-03;6;4;2014;Abril;2;Segundo Trimestre;1;Primeiro Semestre
460;20140405;2014-04-04;7;4;2014;Abril;2;Segundo Trimestre;1;Primeiro Semestre
461;20140406;2014-04-05;1;4;2014;Abril;2;Segundo Trimestre;1;Primeiro Semestre
462;20140407;2014-04-06;2;4;2014;Abril;2;Segundo Trimestre;1;Primeiro Semestre
463;20140408;2014-04-07;3;4;2014;Abril;2;Segundo Trimestre;1;Primeiro Semestre
464;20140409;2014-04-08;4;4;2014;Abril;2;Segundo Trimestre;1;Primeiro Semestre
465;20140410;2014-04-09;5;4;2014;Abril;2;Segundo Trimestre;1;Primeiro Semestre
466;20140411;2014-04-10;6;4;2014;Abril;2;Segundo Trimestre;1;Primeiro Semestre
467;20140412;2014-04-11;7;4;2014;Abril;2;Segundo Trimestre;1;Primeiro Semestre
468;20140413;2014-04-12;1;4;2014;Abril;2;Segundo Trimestre;1;Primeiro Semestre
469;20140414;2014-04-13;2;4;2014;Abril;2;Segundo Trimestre;1;Primeiro Semestre
470;20140415;2014-04-14;3;4;2014;Abril;2;Segundo Trimestre;1;Primeiro Semestre
471;20140416;2014-04-15;4;4;2014;Abril;2;Segundo Trimestre;1;Primeiro Semestre
472;20140417;2014-04-16;5;4;2014;Abril;2;Segundo Trimestre;1;Primeiro Semestre
473;20140418;2014-04-17;6;4;2014;Abril;2;Segundo Trimestre;1;Primeiro Semestre
474;20140419;2014-04-18;7;4;2014;Abril;2;Segundo Trimestre;1;Primeiro Semestre
475;20140420;2014-04-19;1;4;2014;Abril;2;Segundo Trimestre;1;Primeiro Semestre
476;20140421;2014-04-20;2;4;2014;Abril;2;Segundo Trimestre;1;Primeiro Semestre
477;20140422;2014-04-21;3;4;2014;Abril;2;Segundo Trimestre;1;Primeiro Semestre
478;20140423;2014-04-22;4;4;2014;Abril;2;Segundo Trimestre;1;Primeiro Semestre
479;20140424;2014-04-23;5;4;2014;Abril;2;Segundo Trimestre;1;Primeiro Semestre
480;20140425;2014-04-24;6;4;2014;Abril;2;Segundo Trimestre;1;Primeiro Semestre
481;20140426;2014-04-25;7;4;2014;Abril;2;Segundo Trimestre;1;Primeiro Semestre
482;20140427;2014-04-26;1;4;2014;Abril;2;Segundo Trimestre;1;Primeiro Semestre
483;20140428;2014-04-27;2;4;2014;Abril;2;Segundo Trimestre;1;Primeiro Semestre
484;20140429;2014-04-28;3;4;2014;Abril;2;Segundo Trimestre;1;Primeiro Semestre
485;20140430;2014-04-29;4;4;2014;Abril;2;Segundo Trimestre;1;Primeiro Semestre
486;20140501;2014-04-30;5;5;2014;Maio;2;Segundo Trimestre;1;Primeiro Semestre
487;20140502;2014-05-01;6;5;2014;Maio;2;Segundo Trimestre;1;Primeiro Semestre
488;20140503;2014-05-02;7;5;2014;Maio;2;Segundo Trimestre;1;Primeiro Semestre
489;20140504;2014-05-03;1;5;2014;Maio;2;Segundo Trimestre;1;Primeiro Semestre
490;20140505;2014-05-04;2;5;2014;Maio;2;Segundo Trimestre;1;Primeiro Semestre
491;20140506;2014-05-05;3;5;2014;Maio;2;Segundo Trimestre;1;Primeiro Semestre
492;20140507;2014-05-06;4;5;2014;Maio;2;Segundo Trimestre;1;Primeiro Semestre
493;20140508;2014-05-07;5;5;2014;Maio;2;Segundo Trimestre;1;Primeiro Semestre
494;20140509;2014-05-08;6;5;2014;Maio;2;Segundo Trimestre;1;Primeiro Semestre
495;20140510;2014-05-09;7;5;2014;Maio;2;Segundo Trimestre;1;Primeiro Semestre
496;20140511;2014-05-10;1;5;2014;Maio;2;Segundo Trimestre;1;Primeiro Semestre
497;20140512;2014-05-11;2;5;2014;Maio;2;Segundo Trimestre;1;Primeiro Semestre
498;20140513;2014-05-12;3;5;2014;Maio;2;Segundo Trimestre;1;Primeiro Semestre
499;20140514;2014-05-13;4;5;2014;Maio;2;Segundo Trimestre;1;Primeiro Semestre
500;20140515;2014-05-14;5;5;2014;Maio;2;Segundo Trimestre;1;Primeiro Semestre
501;20140516;2014-05-15;6;5;2014;Maio;2;Segundo Trimestre;1;Primeiro Semestre
502;20140517;2014-05-16;7;5;2014;Maio;2;Segundo Trimestre;1;Primeiro Semestre
503;20140518;2014-05-17;1;5;2014;Maio;2;Segundo Trimestre;1;Primeiro Semestre
504;20140519;2014-05-18;2;5;2014;Maio;2;Segundo Trimestre;1;Primeiro Semestre
505;20140520;2014-05-19;3;5;2014;Maio;2;Segundo Trimestre;1;Primeiro Semestre
506;20140521;2014-05-20;4;5;2014;Maio;2;Segundo Trimestre;1;Primeiro Semestre
507;20140522;2014-05-21;5;5;2014;Maio;2;Segundo Trimestre;1;Primeiro Semestre
508;20140523;2014-05-22;6;5;2014;Maio;2;Segundo Trimestre;1;Primeiro Semestre
509;20140524;2014-05-23;7;5;2014;Maio;2;Segundo Trimestre;1;Primeiro Semestre
510;20140525;2014-05-24;1;5;2014;Maio;2;Segundo Trimestre;1;Primeiro Semestre
511;20140526;2014-05-25;2;5;2014;Maio;2;Segundo Trimestre;1;Primeiro Semestre
512;20140527;2014-05-26;3;5;2014;Maio;2;Segundo Trimestre;1;Primeiro Semestre
513;20140528;2014-05-27;4;5;2014;Maio;2;Segundo Trimestre;1;Primeiro Semestre
514;20140529;2014-05-28;5;5;2014;Maio;2;Segundo Trimestre;1;Primeiro Semestre
515;20140530;2014-05-29;6;5;2014;Maio;2;Segundo Trimestre;1;Primeiro Semestre
516;20140531;2014-05-30;7;5;2014;Maio;2;Segundo Trimestre;1;Primeiro Semestre
517;20140601;2014-05-31;1;6;2014;Junho;2;Segundo Trimestre;1;Primeiro Semestre
518;20140602;2014-06-01;2;6;2014;Junho;2;Segundo Trimestre;1;Primeiro Semestre
519;20140603;2014-06-02;3;6;2014;Junho;2;Segundo Trimestre;1;Primeiro Semestre
520;20140604;2014-06-03;4;6;2014;Junho;2;Segundo Trimestre;1;Primeiro Semestre
521;20140605;2014-06-04;5;6;2014;Junho;2;Segundo Trimestre;1;Primeiro Semestre
522;20140606;2014-06-05;6;6;2014;Junho;2;Segundo Trimestre;1;Primeiro Semestre
523;20140607;2014-06-06;7;6;2014;Junho;2;Segundo Trimestre;1;Primeiro Semestre
524;20140608;2014-06-07;1;6;2014;Junho;2;Segundo Trimestre;1;Primeiro Semestre
525;20140609;2014-06-08;2;6;2014;Junho;2;Segundo Trimestre;1;Primeiro Semestre
526;20140610;2014-06-09;3;6;2014;Junho;2;Segundo Trimestre;1;Primeiro Semestre
527;20140611;2014-06-10;4;6;2014;Junho;2;Segundo Trimestre;1;Primeiro Semestre
528;20140612;2014-06-11;5;6;2014;Junho;2;Segundo Trimestre;1;Primeiro Semestre
529;20140613;2014-06-12;6;6;2014;Junho;2;Segundo Trimestre;1;Primeiro Semestre
530;20140614;2014-06-13;7;6;2014;Junho;2;Segundo Trimestre;1;Primeiro Semestre
531;20140615;2014-06-14;1;6;2014;Junho;2;Segundo Trimestre;1;Primeiro Semestre
532;20140616;2014-06-15;2;6;2014;Junho;2;Segundo Trimestre;1;Primeiro Semestre
533;20140617;2014-06-16;3;6;2014;Junho;2;Segundo Trimestre;1;Primeiro Semestre
534;20140618;2014-06-17;4;6;2014;Junho;2;Segundo Trimestre;1;Primeiro Semestre
535;20140619;2014-06-18;5;6;2014;Junho;2;Segundo Trimestre;1;Primeiro Semestre
536;20140620;2014-06-19;6;6;2014;Junho;2;Segundo Trimestre;1;Primeiro Semestre
537;20140621;2014-06-20;7;6;2014;Junho;2;Segundo Trimestre;1;Primeiro Semestre
538;20140622;2014-06-21;1;6;2014;Junho;2;Segundo Trimestre;1;Primeiro Semestre
539;20140623;2014-06-22;2;6;2014;Junho;2;Segundo Trimestre;1;Primeiro Semestre
540;20140624;2014-06-23;3;6;2014;Junho;2;Segundo Trimestre;1;Primeiro Semestre
541;20140625;2014-06-24;4;6;2014;Junho;2;Segundo Trimestre;1;Primeiro Semestre
542;20140626;2014-06-25;5;6;2014;Junho;2;Segundo Trimestre;1;Primeiro Semestre
543;20140627;2014-06-26;6;6;2014;Junho;2;Segundo Trimestre;1;Primeiro Semestre
544;20140628;2014-06-27;7;6;2014;Junho;2;Segundo Trimestre;1;Primeiro Semestre
545;20140629;2014-06-28;1;6;2014;Junho;2;Segundo Trimestre;1;Primeiro Semestre
546;20140630;2014-06-29;2;6;2014;Junho;2;Segundo Trimestre;1;Primeiro Semestre
547;20140701;2014-06-30;3;7;2014;Julho;3;Terceiro Trimestre;2;Segundo Semestre
548;20140702;2014-07-01;4;7;2014;Julho;3;Terceiro Trimestre;2;Segundo Semestre
549;20140703;2014-07-02;5;7;2014;Julho;3;Terceiro Trimestre;2;Segundo Semestre
550;20140704;2014-07-03;6;7;2014;Julho;3;Terceiro Trimestre;2;Segundo Semestre
551;20140705;2014-07-04;7;7;2014;Julho;3;Terceiro Trimestre;2;Segundo Semestre
552;20140706;2014-07-05;1;7;2014;Julho;3;Terceiro Trimestre;2;Segundo Semestre
553;20140707;2014-07-06;2;7;2014;Julho;3;Terceiro Trimestre;2;Segundo Semestre
554;20140708;2014-07-07;3;7;2014;Julho;3;Terceiro Trimestre;2;Segundo Semestre
555;20140709;2014-07-08;4;7;2014;Julho;3;Terceiro Trimestre;2;Segundo Semestre
556;20140710;2014-07-09;5;7;2014;Julho;3;Terceiro Trimestre;2;Segundo Semestre
557;20140711;2014-07-10;6;7;2014;Julho;3;Terceiro Trimestre;2;Segundo Semestre
558;20140712;2014-07-11;7;7;2014;Julho;3;Terceiro Trimestre;2;Segundo Semestre
559;20140713;2014-07-12;1;7;2014;Julho;3;Terceiro Trimestre;2;Segundo Semestre
560;20140714;2014-07-13;2;7;2014;Julho;3;Terceiro Trimestre;2;Segundo Semestre
